Flight_Date,Route_ID,Aircraft_Type,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2023-01-05,DXB-LHR,A350,300,204,13,0
2023-01-05,DXB-JFK,A380,500,347,10,0
2023-01-05,DXB-SIN,A380,500,366,9,0
2023-01-05,DXB-SYD,A380,500,344,10,0
2023-01-05,DXB-BOM,A380,500,332,2,0
2023-01-06,DXB-LHR,B777,350,257,15,0
2023-01-06,DXB-JFK,A350,300,217,9,0
2023-01-06,DXB-SIN,A350,300,219,22,0
2023-01-06,DXB-SYD,B777,350,232,7,0
2023-01-06,DXB-BOM,B777,350,232,11,0
2023-01-07,DXB-LHR,B777,350,252,17,0
2023-01-07,DXB-JFK,A380,500,349,13,0
2023-01-07,DXB-SIN,A380,500,327,10,0
2023-01-07,DXB-SYD,A350,300,220,7,0
2023-01-07,DXB-BOM,A380,500,340,10,0
2023-01-08,DXB-LHR,B777,350,250,12,0
2023-01-08,DXB-JFK,A380,500,341,2,0
2023-01-08,DXB-SIN,A380,500,356,0,0
2023-01-08,DXB-SYD,B777,350,244,24,0
2023-01-08,DXB-BOM,B777,350,228,11,0
2023-01-09,DXB-LHR,A380,500,339,18,0
2023-01-09,DXB-JFK,A380,500,371,11,0
2023-01-09,DXB-SIN,A380,500,369,5,0
2023-01-09,DXB-SYD,A350,300,216,9,0
2023-01-09,DXB-BOM,A380,500,341,16,0
2023-01-10,DXB-LHR,A350,300,211,17,0
2023-01-10,DXB-JFK,A350,300,221,4,0
2023-01-10,DXB-SIN,B777,350,254,13,0
2023-01-10,DXB-SYD,A350,300,200,13,0
2023-01-10,DXB-BOM,A380,500,348,5,0
2023-01-11,DXB-LHR,A380,500,359,12,0
2023-01-11,DXB-JFK,A380,500,363,16,0
2023-01-11,DXB-SIN,A350,300,212,16,0
2023-01-11,DXB-SYD,A350,300,219,7,0
2023-01-11,DXB-BOM,A350,300,224,14,0
2023-01-12,DXB-LHR,B777,350,234,7,0
2023-01-12,DXB-JFK,B777,350,241,13,0
2023-01-12,DXB-SIN,A350,300,214,14,0
2023-01-12,DXB-SYD,A350,300,216,10,0
2023-01-12,DXB-BOM,A380,500,325,6,0
2023-01-13,DXB-LHR,B777,350,228,14,0
2023-01-13,DXB-JFK,A350,300,215,8,0
2023-01-13,DXB-SIN,A350,300,210,17,0
2023-01-13,DXB-SYD,A350,300,210,10,0
2023-01-13,DXB-BOM,A380,500,374,9,0
2023-01-14,DXB-LHR,B777,350,262,19,0
2023-01-14,DXB-JFK,B777,350,252,7,0
2023-01-14,DXB-SIN,A380,500,341,14,0
2023-01-14,DXB-SYD,A380,500,369,5,0
2023-01-14,DXB-BOM,A380,500,325,4,0
2023-01-15,DXB-LHR,A380,500,353,18,0
2023-01-15,DXB-JFK,B777,350,249,2,0
2023-01-15,DXB-SIN,B777,350,241,14,0
2023-01-15,DXB-SYD,A350,300,206,11,0
2023-01-15,DXB-BOM,B777,350,245,18,0
2023-01-16,DXB-LHR,A350,300,196,18,0
2023-01-16,DXB-JFK,A350,300,213,0,0
2023-01-16,DXB-SIN,A350,300,216,9,0
2023-01-16,DXB-SYD,A350,300,224,6,0
2023-01-16,DXB-BOM,B777,350,231,7,0
2023-01-17,DXB-LHR,B777,350,250,2,0
2023-01-17,DXB-JFK,A350,300,205,13,0
2023-01-17,DXB-SIN,B777,350,241,9,0
2023-01-17,DXB-SYD,B777,350,253,1,0
2023-01-17,DXB-BOM,B777,350,259,10,0
2023-01-18,DXB-LHR,B777,350,229,11,0
2023-01-18,DXB-JFK,A380,500,367,11,0
2023-01-18,DXB-SIN,A380,500,373,6,0
2023-01-18,DXB-SYD,B777,350,261,8,0
2023-01-18,DXB-BOM,A350,300,213,6,0
2023-01-19,DXB-LHR,B777,350,249,9,0
2023-01-19,DXB-JFK,A350,300,210,11,0
2023-01-19,DXB-SIN,A350,300,195,15,0
2023-01-19,DXB-SYD,B777,350,232,19,0
2023-01-19,DXB-BOM,B777,350,227,20,0
2023-01-20,DXB-LHR,A350,300,222,11,0
2023-01-20,DXB-JFK,A350,300,195,7,0
2023-01-20,DXB-SIN,B777,350,245,18,0
2023-01-20,DXB-SYD,B777,350,230,14,0
2023-01-20,DXB-BOM,A350,300,203,4,0
2023-01-21,DXB-LHR,A350,300,212,11,0
2023-01-21,DXB-JFK,A350,300,203,13,0
2023-01-21,DXB-SIN,B777,350,245,5,0
2023-01-21,DXB-SYD,A380,500,329,24,0
2023-01-21,DXB-BOM,A380,500,333,15,0
2023-01-22,DXB-LHR,B777,350,260,9,0
2023-01-22,DXB-JFK,A350,300,196,8,0
2023-01-22,DXB-SIN,A380,500,347,16,0
2023-01-22,DXB-SYD,B777,350,232,9,0
2023-01-22,DXB-BOM,B777,350,257,12,0
2023-01-23,DXB-LHR,B777,350,237,14,0
2023-01-23,DXB-JFK,A350,300,221,13,0
2023-01-23,DXB-SIN,A380,500,350,9,0
2023-01-23,DXB-SYD,A350,300,204,0,0
2023-01-23,DXB-BOM,A380,500,343,17,0
2023-01-24,DXB-LHR,A350,300,210,5,0
2023-01-24,DXB-JFK,A380,500,362,11,0
2023-01-24,DXB-SIN,B777,350,240,18,0
2023-01-24,DXB-SYD,B777,350,235,13,0
2023-01-24,DXB-BOM,B777,350,244,10,0
2023-01-25,DXB-LHR,A380,500,327,18,0
2023-01-25,DXB-JFK,B777,350,250,22,0
2023-01-25,DXB-SIN,A350,300,213,4,0
2023-01-25,DXB-SYD,A380,500,374,18,0
2023-01-25,DXB-BOM,B777,350,260,10,0
2023-01-26,DXB-LHR,A350,300,209,12,0
2023-01-26,DXB-JFK,A380,500,325,15,0
2023-01-26,DXB-SIN,A380,500,326,9,0
2023-01-26,DXB-SYD,B777,350,233,15,0
2023-01-26,DXB-BOM,A350,300,211,16,0
2023-01-27,DXB-LHR,B777,350,260,6,0
2023-01-27,DXB-JFK,B777,350,259,3,0
2023-01-27,DXB-SIN,A350,300,203,4,0
2023-01-27,DXB-SYD,A380,500,328,12,0
2023-01-27,DXB-BOM,A380,500,351,11,0
2023-01-28,DXB-LHR,B777,350,247,1,0
2023-01-28,DXB-JFK,A350,300,204,7,0
2023-01-28,DXB-SIN,B777,350,260,19,0
2023-01-28,DXB-SYD,A380,500,366,5,0
2023-01-28,DXB-BOM,A350,300,198,7,0
2023-01-29,DXB-LHR,A350,300,219,7,0
2023-01-29,DXB-JFK,A350,300,217,10,0
2023-01-29,DXB-SIN,B777,350,256,10,0
2023-01-29,DXB-SYD,A380,500,348,4,0
2023-01-29,DXB-BOM,B777,350,244,15,0
2023-01-30,DXB-LHR,B777,350,233,3,0
2023-01-30,DXB-JFK,A350,300,208,9,0
2023-01-30,DXB-SIN,B777,350,233,9,0
2023-01-30,DXB-SYD,B777,350,240,1,0
2023-01-30,DXB-BOM,B777,350,251,14,0
2023-01-31,DXB-LHR,A350,300,219,6,0
2023-01-31,DXB-JFK,B777,350,233,8,0
2023-01-31,DXB-SIN,B777,350,237,15,0
2023-01-31,DXB-SYD,A380,500,357,8,0
2023-01-31,DXB-BOM,B777,350,250,10,0
2023-02-01,DXB-LHR,A380,500,370,10,0
2023-02-01,DXB-JFK,B777,350,262,15,0
2023-02-01,DXB-SIN,B777,350,237,9,0
2023-02-01,DXB-SYD,A380,500,341,14,0
2023-02-01,DXB-BOM,A350,300,205,23,0
2023-02-02,DXB-LHR,A380,500,336,13,0
2023-02-02,DXB-JFK,A380,500,362,15,0
2023-02-02,DXB-SIN,A350,300,217,7,0
2023-02-02,DXB-SYD,A350,300,224,16,0
2023-02-02,DXB-BOM,B777,350,236,18,0
2023-02-03,DXB-LHR,A350,300,206,15,0
2023-02-03,DXB-JFK,B777,350,249,15,0
2023-02-03,DXB-SIN,B777,350,241,16,0
2023-02-03,DXB-SYD,A350,300,207,2,0
2023-02-03,DXB-BOM,B777,350,248,9,0
2023-02-04,DXB-LHR,A380,500,340,16,0
2023-02-04,DXB-JFK,A380,500,335,22,0
2023-02-04,DXB-SIN,A380,500,358,5,0
2023-02-04,DXB-SYD,A380,500,364,8,0
2023-02-04,DXB-BOM,A350,300,216,9,0
2023-02-05,DXB-LHR,A380,500,337,9,0
2023-02-05,DXB-JFK,A380,500,359,14,0
2023-02-05,DXB-SIN,A350,300,220,10,0
2023-02-05,DXB-SYD,A380,500,365,7,0
2023-02-05,DXB-BOM,A350,300,210,10,0
2023-02-06,DXB-LHR,B777,350,238,16,0
2023-02-06,DXB-JFK,A350,300,202,8,0
2023-02-06,DXB-SIN,A380,500,365,11,0
2023-02-06,DXB-SYD,A350,300,215,13,0
2023-02-06,DXB-BOM,A350,300,223,15,0
2023-02-07,DXB-LHR,B777,350,230,9,0
2023-02-07,DXB-JFK,A380,500,330,15,0
2023-02-07,DXB-SIN,A380,500,355,19,0
2023-02-07,DXB-SYD,A350,300,214,16,0
2023-02-07,DXB-BOM,A350,300,201,10,0
2023-02-08,DXB-LHR,A380,500,347,10,0
2023-02-08,DXB-JFK,B777,350,258,15,0
2023-02-08,DXB-SIN,A350,300,207,13,0
2023-02-08,DXB-SYD,A350,300,209,5,0
2023-02-08,DXB-BOM,A350,300,195,6,0
2023-02-09,DXB-LHR,A350,300,205,8,0
2023-02-09,DXB-JFK,A380,500,334,11,0
2023-02-09,DXB-SIN,A380,500,358,13,0
2023-02-09,DXB-SYD,A380,500,351,13,0
2023-02-09,DXB-BOM,B777,350,262,10,0
2023-02-10,DXB-LHR,A380,500,353,10,1
2023-02-10,DXB-JFK,A380,500,346,15,0
2023-02-10,DXB-SIN,B777,350,229,13,0
2023-02-10,DXB-SYD,B777,350,250,3,0
2023-02-10,DXB-BOM,A350,300,214,17,0
2023-02-11,DXB-LHR,B777,350,233,14,0
2023-02-11,DXB-JFK,A350,300,201,12,0
2023-02-11,DXB-SIN,A380,500,366,13,0
2023-02-11,DXB-SYD,A380,500,325,8,0
2023-02-11,DXB-BOM,A350,300,216,17,0
2023-02-12,DXB-LHR,A380,500,357,16,0
2023-02-12,DXB-JFK,B777,350,255,15,0
2023-02-12,DXB-SIN,A350,300,222,1,0
2023-02-12,DXB-SYD,A350,300,220,18,0
2023-02-12,DXB-BOM,B777,350,245,10,0
2023-02-13,DXB-LHR,A380,500,325,1,0
2023-02-13,DXB-JFK,A380,500,331,15,1
2023-02-13,DXB-SIN,B777,350,239,15,0
2023-02-13,DXB-SYD,A350,300,208,6,0
2023-02-13,DXB-BOM,A380,500,344,8,0
2023-02-14,DXB-LHR,B777,350,236,18,0
2023-02-14,DXB-JFK,A350,300,201,16,0
2023-02-14,DXB-SIN,A350,300,195,4,0
2023-02-14,DXB-SYD,B777,350,235,8,0
2023-02-14,DXB-BOM,A350,300,220,6,0
2023-02-15,DXB-LHR,B777,350,262,22,0
2023-02-15,DXB-JFK,A350,300,219,16,0
2023-02-15,DXB-SIN,A350,300,221,14,0
2023-02-15,DXB-SYD,A350,300,224,7,0
2023-02-15,DXB-BOM,A350,300,212,11,0
2023-02-16,DXB-LHR,A380,500,342,8,0
2023-02-16,DXB-JFK,B777,350,259,3,0
2023-02-16,DXB-SIN,A350,300,211,8,0
2023-02-16,DXB-SYD,A380,500,334,9,0
2023-02-16,DXB-BOM,B777,350,256,12,0
2023-02-17,DXB-LHR,B777,350,234,8,0
2023-02-17,DXB-JFK,B777,350,246,11,0
2023-02-17,DXB-SIN,B777,350,239,10,0
2023-02-17,DXB-SYD,A380,500,329,6,0
2023-02-17,DXB-BOM,A380,500,328,13,0
2023-02-18,DXB-LHR,A380,500,341,11,0
2023-02-18,DXB-JFK,A380,500,325,15,0
2023-02-18,DXB-SIN,B777,350,235,8,0
2023-02-18,DXB-SYD,A350,300,197,12,0
2023-02-18,DXB-BOM,A350,300,203,14,0
2023-02-19,DXB-LHR,A380,500,347,5,0
2023-02-19,DXB-JFK,B777,350,256,8,0
2023-02-19,DXB-SIN,B777,350,257,8,0
2023-02-19,DXB-SYD,A380,500,332,11,0
2023-02-19,DXB-BOM,B777,350,233,2,0
2023-02-20,DXB-LHR,B777,350,229,19,0
2023-02-20,DXB-JFK,A380,500,364,5,0
2023-02-20,DXB-SIN,B777,350,245,11,0
2023-02-20,DXB-SYD,A350,300,205,13,0
2023-02-20,DXB-BOM,A380,500,328,10,0
2023-02-21,DXB-LHR,A380,500,347,14,0
2023-02-21,DXB-JFK,B777,350,229,8,0
2023-02-21,DXB-SIN,A350,300,204,11,0
2023-02-21,DXB-SYD,A380,500,325,10,0
2023-02-21,DXB-BOM,A350,300,195,8,0
2023-02-22,DXB-LHR,B777,350,251,9,0
2023-02-22,DXB-JFK,B777,350,243,2,0
2023-02-22,DXB-SIN,B777,350,250,13,0
2023-02-22,DXB-SYD,A380,500,354,7,0
2023-02-22,DXB-BOM,A380,500,332,9,0
2023-02-23,DXB-LHR,A380,500,340,11,0
2023-02-23,DXB-JFK,A350,300,220,11,0
2023-02-23,DXB-SIN,B777,350,239,7,0
2023-02-23,DXB-SYD,A350,300,201,5,0
2023-02-23,DXB-BOM,B777,350,237,12,0
2023-02-24,DXB-LHR,B777,350,250,9,0
2023-02-24,DXB-JFK,A380,500,362,11,0
2023-02-24,DXB-SIN,A380,500,351,12,0
2023-02-24,DXB-SYD,A350,300,211,16,0
2023-02-24,DXB-BOM,A380,500,368,10,0
2023-02-25,DXB-LHR,B777,350,235,19,0
2023-02-25,DXB-JFK,A380,500,325,11,0
2023-02-25,DXB-SIN,A380,500,373,8,0
2023-02-25,DXB-SYD,A380,500,361,10,0
2023-02-25,DXB-BOM,A380,500,344,3,0
2023-02-26,DXB-LHR,A350,300,216,6,0
2023-02-26,DXB-JFK,B777,350,255,12,0
2023-02-26,DXB-SIN,B777,350,228,4,0
2023-02-26,DXB-SYD,B777,350,253,7,0
2023-02-26,DXB-BOM,A350,300,214,11,0
2023-02-27,DXB-LHR,B777,350,241,-6,0
2023-02-27,DXB-JFK,A350,300,220,16,0
2023-02-27,DXB-SIN,A380,500,371,11,0
2023-02-27,DXB-SYD,B777,350,254,8,0
2023-02-27,DXB-BOM,A380,500,374,20,0
2023-02-28,DXB-LHR,A350,300,223,11,0
2023-02-28,DXB-JFK,B777,350,239,10,0
2023-02-28,DXB-SIN,B777,350,228,11,0
2023-02-28,DXB-SYD,A380,500,350,13,0
2023-02-28,DXB-BOM,A350,300,221,9,0
2023-03-01,DXB-LHR,B777,350,292,19,0
2023-03-01,DXB-JFK,A380,500,394,21,0
2023-03-01,DXB-SIN,A380,500,390,17,0
2023-03-01,DXB-SYD,A380,500,400,19,0
2023-03-01,DXB-BOM,B777,350,268,20,0
2023-03-02,DXB-LHR,B777,350,275,17,1
2023-03-02,DXB-JFK,A380,500,383,19,0
2023-03-02,DXB-SIN,A350,300,253,15,0
2023-03-02,DXB-SYD,A380,500,392,27,0
2023-03-02,DXB-BOM,A380,500,384,11,0
2023-03-03,DXB-LHR,A380,500,389,21,0
2023-03-03,DXB-JFK,B777,350,269,22,0
2023-03-03,DXB-SIN,B777,350,284,24,0
2023-03-03,DXB-SYD,A380,500,384,21,0
2023-03-03,DXB-BOM,A350,300,248,18,0
2023-03-04,DXB-LHR,A380,500,419,10,0
2023-03-04,DXB-JFK,B777,350,293,17,0
2023-03-04,DXB-SIN,B777,350,283,10,1
2023-03-04,DXB-SYD,B777,350,292,16,0
2023-03-04,DXB-BOM,A380,500,383,11,0
2023-03-05,DXB-LHR,A350,300,227,22,1
2023-03-05,DXB-JFK,A350,300,241,21,0
2023-03-05,DXB-SIN,A380,500,386,11,1
2023-03-05,DXB-SYD,B777,350,272,11,0
2023-03-05,DXB-BOM,B777,350,291,15,0
2023-03-06,DXB-LHR,B777,350,281,6,0
2023-03-06,DXB-JFK,B777,350,284,21,1
2023-03-06,DXB-SIN,A350,300,247,12,0
2023-03-06,DXB-SYD,A380,500,396,19,0
2023-03-06,DXB-BOM,B777,350,275,9,0
2023-03-07,DXB-LHR,A380,500,420,17,0
2023-03-07,DXB-JFK,A350,300,245,13,0
2023-03-07,DXB-SIN,A350,300,230,18,0
2023-03-07,DXB-SYD,A380,500,398,15,0
2023-03-07,DXB-BOM,A350,300,247,10,1
2023-03-08,DXB-LHR,A350,300,251,21,0
2023-03-08,DXB-JFK,A350,300,252,17,0
2023-03-08,DXB-SIN,A380,500,421,21,0
2023-03-08,DXB-SYD,A350,300,225,30,0
2023-03-08,DXB-BOM,A380,500,384,22,0
2023-03-09,DXB-LHR,A380,500,395,11,0
2023-03-09,DXB-JFK,B777,350,276,23,0
2023-03-09,DXB-SIN,A350,300,228,20,0
2023-03-09,DXB-SYD,B777,350,268,17,1
2023-03-09,DXB-BOM,A350,300,237,23,0
2023-03-10,DXB-LHR,A380,500,406,16,0
2023-03-10,DXB-JFK,A380,500,381,13,0
2023-03-10,DXB-SIN,B777,350,282,14,0
2023-03-10,DXB-SYD,A350,300,236,18,0
2023-03-10,DXB-BOM,B777,350,268,22,0
2023-03-11,DXB-LHR,B777,350,278,6,0
2023-03-11,DXB-JFK,A380,500,408,0,0
2023-03-11,DXB-SIN,A380,500,419,17,0
2023-03-11,DXB-SYD,B777,350,273,22,0
2023-03-11,DXB-BOM,A380,500,387,20,0
2023-03-12,DXB-LHR,A380,500,398,13,0
2023-03-12,DXB-JFK,B777,350,272,17,0
2023-03-12,DXB-SIN,A380,500,391,21,0
2023-03-12,DXB-SYD,A350,300,242,15,0
2023-03-12,DXB-BOM,A380,500,405,16,0
2023-03-13,DXB-LHR,A380,500,397,26,0
2023-03-13,DXB-JFK,B777,350,294,13,0
2023-03-13,DXB-SIN,B777,350,271,21,0
2023-03-13,DXB-SYD,A380,500,391,29,0
2023-03-13,DXB-BOM,A350,300,225,14,0
2023-03-14,DXB-LHR,A350,300,234,10,0
2023-03-14,DXB-JFK,B777,350,269,13,0
2023-03-14,DXB-SIN,A350,300,229,20,0
2023-03-14,DXB-SYD,A350,300,251,10,0
2023-03-14,DXB-BOM,B777,350,291,14,0
2023-03-15,DXB-LHR,A350,300,239,22,0
2023-03-15,DXB-JFK,A350,300,228,18,0
2023-03-15,DXB-SIN,B777,350,282,19,0
2023-03-15,DXB-SYD,A380,500,382,23,0
2023-03-15,DXB-BOM,A350,300,241,20,0
2023-03-16,DXB-LHR,A380,500,411,21,0
2023-03-16,DXB-JFK,B777,350,272,20,0
2023-03-16,DXB-SIN,A380,500,389,12,0
2023-03-16,DXB-SYD,A380,500,418,19,0
2023-03-16,DXB-BOM,A350,300,244,22,0
2023-03-17,DXB-LHR,A380,500,416,12,0
2023-03-17,DXB-JFK,A350,300,243,16,0
2023-03-17,DXB-SIN,B777,350,289,19,1
2023-03-17,DXB-SYD,B777,350,284,18,0
2023-03-17,DXB-BOM,B777,350,264,19,0
2023-03-18,DXB-LHR,A350,300,233,13,0
2023-03-18,DXB-JFK,A350,300,252,16,0
2023-03-18,DXB-SIN,A350,300,234,16,0
2023-03-18,DXB-SYD,B777,350,266,17,0
2023-03-18,DXB-BOM,B777,350,262,26,0
2023-03-19,DXB-LHR,A350,300,242,14,0
2023-03-19,DXB-JFK,A380,500,401,15,0
2023-03-19,DXB-SIN,A380,500,381,21,0
2023-03-19,DXB-SYD,B777,350,283,24,0
2023-03-19,DXB-BOM,B777,350,271,26,0
2023-03-20,DXB-LHR,A350,300,230,18,0
2023-03-20,DXB-JFK,B777,350,296,8,0
2023-03-20,DXB-SIN,B777,350,274,16,0
2023-03-20,DXB-SYD,A380,500,402,25,0
2023-03-20,DXB-BOM,A350,300,238,21,0
2023-03-21,DXB-LHR,A380,500,389,18,0
2023-03-21,DXB-JFK,A380,500,403,13,0
2023-03-21,DXB-SIN,B777,350,295,8,0
2023-03-21,DXB-SYD,A350,300,253,16,0
2023-03-21,DXB-BOM,B777,350,293,9,0
2023-03-22,DXB-LHR,A350,300,254,29,0
2023-03-22,DXB-JFK,B777,350,291,24,0
2023-03-22,DXB-SIN,A350,300,248,15,0
2023-03-22,DXB-SYD,B777,350,279,15,0
2023-03-22,DXB-BOM,B777,350,296,12,0
2023-03-23,DXB-LHR,B777,350,287,20,0
2023-03-23,DXB-JFK,A380,500,387,29,0
2023-03-23,DXB-SIN,B777,350,297,24,0
2023-03-23,DXB-SYD,A380,500,380,12,0
2023-03-23,DXB-BOM,A350,300,245,17,0
2023-03-24,DXB-LHR,A350,300,235,14,0
2023-03-24,DXB-JFK,A380,500,411,8,1
2023-03-24,DXB-SIN,B777,350,266,17,0
2023-03-24,DXB-SYD,A350,300,229,23,1
2023-03-24,DXB-BOM,A350,300,241,19,0
2023-03-25,DXB-LHR,A380,500,408,17,0
2023-03-25,DXB-JFK,B777,350,280,15,0
2023-03-25,DXB-SIN,B777,350,268,21,0
2023-03-25,DXB-SYD,A350,300,241,22,0
2023-03-25,DXB-BOM,B777,350,269,23,0
2023-03-26,DXB-LHR,A350,300,250,15,0
2023-03-26,DXB-JFK,B777,350,277,21,0
2023-03-26,DXB-SIN,B777,350,287,15,0
2023-03-26,DXB-SYD,A350,300,242,18,0
2023-03-26,DXB-BOM,A380,500,393,15,0
2023-03-27,DXB-LHR,A380,500,412,11,0
2023-03-27,DXB-JFK,A380,500,397,19,0
2023-03-27,DXB-SIN,B777,350,286,12,0
2023-03-27,DXB-SYD,A350,300,232,29,0
2023-03-27,DXB-BOM,B777,350,284,14,0
2023-03-28,DXB-LHR,B777,350,283,25,0
2023-03-28,DXB-JFK,A350,300,234,15,0
2023-03-28,DXB-SIN,B777,350,285,19,0
2023-03-28,DXB-SYD,A380,500,404,15,0
2023-03-28,DXB-BOM,A380,500,389,22,0
2023-03-29,DXB-LHR,B777,350,265,26,0
2023-03-29,DXB-JFK,A380,500,395,21,0
2023-03-29,DXB-SIN,B777,350,275,17,0
2023-03-29,DXB-SYD,B777,350,282,18,0
2023-03-29,DXB-BOM,B777,350,265,15,0
2023-03-30,DXB-LHR,B777,350,272,24,0
2023-03-30,DXB-JFK,A380,500,393,15,0
2023-03-30,DXB-SIN,B777,350,264,23,0
2023-03-30,DXB-SYD,A350,300,240,15,0
2023-03-30,DXB-BOM,A350,300,228,12,0
2023-03-31,DXB-LHR,B777,350,265,12,1
2023-03-31,DXB-JFK,A350,300,238,18,0
2023-03-31,DXB-SIN,B777,350,264,12,0
2023-03-31,DXB-SYD,B777,350,263,13,0
2023-03-31,DXB-BOM,A380,500,404,11,0
2023-04-01,DXB-LHR,B777,350,272,7,0
2023-04-01,DXB-JFK,A380,500,396,10,0
2023-04-01,DXB-SIN,A350,300,243,16,0
2023-04-01,DXB-SYD,A350,300,229,19,0
2023-04-01,DXB-BOM,A380,500,421,21,0
2023-04-02,DXB-LHR,A380,500,387,13,0
2023-04-02,DXB-JFK,A380,500,413,13,0
2023-04-02,DXB-SIN,B777,350,288,23,0
2023-04-02,DXB-SYD,B777,350,279,25,0
2023-04-02,DXB-BOM,A380,500,410,16,0
2023-04-03,DXB-LHR,A380,500,384,21,0
2023-04-03,DXB-JFK,A380,500,412,19,0
2023-04-03,DXB-SIN,A350,300,238,14,0
2023-04-03,DXB-SYD,A380,500,416,11,0
2023-04-03,DXB-BOM,B777,350,285,14,0
2023-04-04,DXB-LHR,B777,350,269,20,0
2023-04-04,DXB-JFK,A350,300,242,14,1
2023-04-04,DXB-SIN,B777,350,271,11,0
2023-04-04,DXB-SYD,B777,350,283,13,0
2023-04-04,DXB-BOM,A380,500,378,5,0
2023-04-05,DXB-LHR,B777,350,272,24,0
2023-04-05,DXB-JFK,A350,300,244,14,1
2023-04-05,DXB-SIN,B777,350,274,9,1
2023-04-05,DXB-SYD,A380,500,410,25,0
2023-04-05,DXB-BOM,B777,350,263,17,0
2023-04-06,DXB-LHR,B777,350,284,18,0
2023-04-06,DXB-JFK,A380,500,390,18,0
2023-04-06,DXB-SIN,B777,350,267,19,0
2023-04-06,DXB-SYD,A350,300,244,9,0
2023-04-06,DXB-BOM,B777,350,279,9,0
2023-04-07,DXB-LHR,A350,300,251,23,0
2023-04-07,DXB-JFK,B777,350,270,8,0
2023-04-07,DXB-SIN,B777,350,285,14,0
2023-04-07,DXB-SYD,B777,350,267,13,0
2023-04-07,DXB-BOM,B777,350,274,18,0
2023-04-08,DXB-LHR,A380,500,424,16,0
2023-04-08,DXB-JFK,A350,300,227,23,0
2023-04-08,DXB-SIN,A380,500,388,20,0
2023-04-08,DXB-SYD,A380,500,399,22,0
2023-04-08,DXB-BOM,B777,350,282,11,0
2023-04-09,DXB-LHR,A380,500,405,22,0
2023-04-09,DXB-JFK,A350,300,252,15,0
2023-04-09,DXB-SIN,A350,300,247,19,0
2023-04-09,DXB-SYD,A380,500,401,14,0
2023-04-09,DXB-BOM,A380,500,415,14,0
2023-04-10,DXB-LHR,A350,300,244,14,1
2023-04-10,DXB-JFK,B777,350,267,6,0
2023-04-10,DXB-SIN,B777,350,295,17,0
2023-04-10,DXB-SYD,A380,500,404,13,0
2023-04-10,DXB-BOM,B777,350,292,14,0
2023-04-11,DXB-LHR,A350,300,237,17,0
2023-04-11,DXB-JFK,A350,300,236,22,0
2023-04-11,DXB-SIN,A350,300,234,19,0
2023-04-11,DXB-SYD,B777,350,285,18,0
2023-04-11,DXB-BOM,A350,300,239,18,0
2023-04-12,DXB-LHR,A380,500,417,21,0
2023-04-12,DXB-JFK,B777,350,270,12,0
2023-04-12,DXB-SIN,A350,300,231,14,0
2023-04-12,DXB-SYD,B777,350,277,18,0
2023-04-12,DXB-BOM,A350,300,225,27,0
2023-04-13,DXB-LHR,B777,350,263,9,0
2023-04-13,DXB-JFK,A350,300,252,12,0
2023-04-13,DXB-SIN,A350,300,238,13,0
2023-04-13,DXB-SYD,A350,300,226,17,0
2023-04-13,DXB-BOM,A380,500,406,21,0
2023-04-14,DXB-LHR,A350,300,236,17,0
2023-04-14,DXB-JFK,B777,350,280,13,0
2023-04-14,DXB-SIN,A380,500,388,13,0
2023-04-14,DXB-SYD,A380,500,419,19,0
2023-04-14,DXB-BOM,B777,350,291,13,0
2023-04-15,DXB-LHR,A350,300,238,21,0
2023-04-15,DXB-JFK,A380,500,391,14,0
2023-04-15,DXB-SIN,B777,350,297,19,0
2023-04-15,DXB-SYD,B777,350,291,21,0
2023-04-15,DXB-BOM,B777,350,296,17,0
2023-04-16,DXB-LHR,A380,500,384,11,0
2023-04-16,DXB-JFK,A380,500,379,19,0
2023-04-16,DXB-SIN,B777,350,291,26,0
2023-04-16,DXB-SYD,A350,300,246,14,0
2023-04-16,DXB-BOM,B777,350,280,24,0
2023-04-17,DXB-LHR,B777,350,276,16,0
2023-04-17,DXB-JFK,A350,300,235,15,0
2023-04-17,DXB-SIN,B777,350,284,18,0
2023-04-17,DXB-SYD,A350,300,228,26,0
2023-04-17,DXB-BOM,B777,350,281,18,0
2023-04-18,DXB-LHR,A350,300,245,16,0
2023-04-18,DXB-JFK,A350,300,243,15,0
2023-04-18,DXB-SIN,A380,500,400,20,0
2023-04-18,DXB-SYD,A380,500,385,13,0
2023-04-18,DXB-BOM,A350,300,228,18,0
2023-04-19,DXB-LHR,A350,300,236,14,0
2023-04-19,DXB-JFK,B777,350,270,14,0
2023-04-19,DXB-SIN,B777,350,293,19,0
2023-04-19,DXB-SYD,A380,500,379,9,0
2023-04-19,DXB-BOM,B777,350,278,8,0
2023-04-20,DXB-LHR,B777,350,292,15,0
2023-04-20,DXB-JFK,B777,350,284,19,0
2023-04-20,DXB-SIN,A380,500,413,20,0
2023-04-20,DXB-SYD,A350,300,225,19,0
2023-04-20,DXB-BOM,A350,300,244,16,0
2023-04-21,DXB-LHR,A380,500,383,15,0
2023-04-21,DXB-JFK,A380,500,412,13,0
2023-04-21,DXB-SIN,A380,500,403,21,0
2023-04-21,DXB-SYD,A380,500,382,27,0
2023-04-21,DXB-BOM,B777,350,292,7,0
2023-04-22,DXB-LHR,B777,350,288,20,0
